559,"월저축금액",56.53,57.9818,59.6,59.6,62.25,62.81,63.5456,63.56,63.56,63.9338,65.96,66.2542,66.82,66.86,66.86,67.371,67.5724,68.4988,68.8936,69.5942,70.908,71.1,71.65,71.6974,71.8924,72.05,72.25,72.3098,72.6272,72.7316,72.862,72.94,73.14,73.2318,73.3652,74.72,75.61,75.75,75.7632,76.1408,76.26,76.72,77.05,77.05,77.05,77.07,77.12,78,78.0528,78.37,78.67,79.12,79.12,79.55,79.55,80.218,80.38,81.1932,82.05,82.22,83.02,83.346,83.92,85.13,86.79,92.6950000000001,94.73,95.51,95.552,95.69,95.69,95.8468,95.85,95.85,96.35,96.7,97.3056,100.53,100.7,100.7036,100.88,101.53,101.72,101.77,101.8436,102.69,103.368,103.96,104.48,105.3164,105.968,107.8386,108.33,108.33,122.18,129.93,143.05,146.69,147.87,147.87,147.87
559,"월소비금액",83.6,83.75,86.22,92.0762,110.99,111.51,111.5576,111.7064,121.63,125.987,127.226,131.41,132.28,132.28,134.3084,135.13,135.1804,135.76,136.8436,138.74,138.74,139.02,139.5744,140.56,140.94,141.07,141.16,141.86,141.86,142.55,143.438,144.848,147.2396,148.5938,151.892,153.24,153.24,153.8378,156.2952,157.874,159.206,159.51,161.04,162.168,163.026,163.829,165.48,166.5114,166.82,167.1,170.03,174.875,177.7204,179.51,181.43,181.54,181.5624,184.95,185.53,185.53,185.53,186.04,186.04,187.417,190.8328,191.42,192.82,193.02,193.36,195.35,195.35,201.91,203.258,204.5554,205.5856,209.88,210.55,214.9806,219.5812,222.73,222.73,225.25,225.25,225.25,226.0596,226.934,227.27,228.72,228.72,228.73,229.352,229.84,230.06,238.1084,239.6648,240.29,247.69,264.3536,284.85,308.04,317.8
560,"금융자산",2266.61,2266.61,2315.0012,2432.2568,2452.73,2460.3905,2492.5646,2503.8,2505.9404,2539.6517,2557.31,2557.31,2574.6532,2588.28,2588.28,2635.044,2692.312,2693.194,2712.6672,2747.9976,2833.944,2890.12,2890.12,2905.5697,2935.3144,3007.0525,3068.3368,3123.509,3226.136,3376.1426,3589.322,3633.1558,3642.02,3642.02,3642.02,3642.02,3642.02,3678.6155,3752.987,3783.9644,3801.99,3801.99,3801.99,3802.9197,3809.4276,3812.32,3812.32,3812.32,3812.32,3812.32,3818.3,3824.28,3824.28,3824.3892,3824.56,3824.56,3832.778,3851.2685,3853.91,3945.0878,4282.982,4625.3439,4939.6872,4968.1128,4982.1,4982.1,5013.6288,5102.2887,5299.7748,5349.93,5354.542,5383.5976,5441.0752,5519.8693,5521.12,5521.12,5521.12,5521.12,5521.12,5521.12,5521.12,5522.2636,5546.2792,5559.24,5559.24,5571.4005,5581.35,5581.35,5581.35,5599.3134,5760.984,5916.3747,6066.0564,6075.56,6090.1416,6131.898,6425.5344,6732.87,6732.87,6760.0465,6806.32
560,"월저축금액",105.91,105.91,109.2068,117.1952,118.59,118.737,119.3544,122.9402,127.8148,128.2054,128.473,128.6053,128.788,128.92,128.92,129.469,130.2264,130.9068,131.22,131.22,131.262,131.29,131.29,131.3929,131.5,131.5,131.5,131.5559,135.0776,137.09,137.09,140.2488,143.05,143.05,143.05,143.05,143.05,143.3569,143.9806,144.04,144.04,144.04,145.8018,147.87,147.87,147.87,147.87,153.9273,157.8,157.8,159.415,161.0755,161.296,161.38,161.38,161.38,161.4556,161.6257,161.65,161.65,161.65,161.65,161.65,161.65,161.65,161.65,161.65,161.65,161.65,161.65,161.783,162.6209,162.98,162.98,162.98,162.98,162.98,162.98,162.98,162.98,163.552,164.41,164.41,164.41,164.41,166.819,168.79,168.79,168.79,169.0378,171.268,172.33,172.33,173.5867,174.7196,175.463,175.64,175.64,175.64,175.64,175.64
560,"월소비금액",152,152,156.0742,165.9463,171.336,174.72,174.72,176.4871,179.03,179.03,179.636,180.9086,181.05,181.0861,181.2058,181.24,181.3752,182.4399,183.6338,184.9379,185.114,185.3924,185.9468,186.07,186.6424,189.6475,192.3524,194.842,196.228,197.0767,197.209,222.3255,244.62,244.7775,244.83,244.83,244.83,246.5567,250.0658,250.4,250.47,250.6905,250.75,250.759,250.822,250.8745,250.9186,254.1408,256.9824,259.0362,259.46,259.473,259.536,260.769,262.66,262.66,262.688,262.751,262.8032,263.4571,265.744,266.47,266.47,266.47,266.47,266.47,266.47,266.47,266.47,272.7069,279.74,279.74,281.5796,284.7989,284.85,284.85,284.85,284.85,285.3694,287.7067,288.56,288.56,288.56,288.56,288.56,288.56,288.56,288.56,289.9944,291.82,291.82,291.82,291.82,291.82,291.82,291.82,291.82,293.6042,303.8228,311.6512,317.8
561,"금융자산",291.25,369.3836,385.43,394.14,394.1928,396.27,402.19,421.1404,445.75,463.1484,472.984,491.836,519.3676,561.368,561.98,565.96,619.0324,621.4588,621.75,621.75,622.99,623.0176,645.1768,657.7,661.5976,667.1,669.3824,669.56,669.56,677.66,682.704,694.4788,707.272,715.59,715.59,715.886,718.4884,740.8796,756.97,764.7628,770.322,771.8,776.8756,777.01,789.62,793.652,803.6156,830.3396,833.146,852.1404,860.06,911.1116,931.902,969.18,1005.5404,1057.928,1062.34,1101.6616,1123.78,1130.6,1204.97,1216.57,1216.57,1222.8,1268.022,1278.32,1300.2,1301.13,1341.486,1387.3348,1553.16,1590.7828,1596.52,1598.4,1625.2476,1686.99,1704.9756,1823.1608,1979.734,2017.0056,2107.16,2157.58,2162.892,2197.7424,2263.43,2340.942,2435.11,2448.1644,2461.04,2637.9972,2647.94,2690.9412,2761.82,2762.45,2808.4036,2955.12,2984.29,3094.3472,3186.3296,3451.4,4912.96
561,"월저축금액",9.68,10.15,10.97,11.33,11.9616,13.1,13.54,14.8048,15.34,15.8476,16.938,18.1072,19.6856,20.6496,21.2228,21.406,21.8968,22.7212,24.1624,24.7544,25.328,25.6024,25.67,27.3232,27.5376,27.6,27.69,28.07,28.13,28.2012,28.628,29.0304,30.4724,30.964,31.1308,31.75,31.9392,32.2892,32.46,32.95,32.95,33.5404,34.5548,34.722,35.07,35.77,35.97,36.04,36.5104,36.73,37.13,37.5772,38.4,39.24,40.18,40.59,40.6548,41.1876,41.5052,43.1572,45.22,45.94,48.4976,49.9796,50.4916,51.22,52.6416,54.2564,55.48,55.64,55.972,57.0748,58.0972,58.31,59.3676,60.63,61.45,61.8248,62.2592,63.9256,64.624,65.2048,65.7776,67.6408,68.164,68.34,69.7188,69.73,74.17,75.8244,78.07,78.23,78.3392,79.3252,80.6172,81.696,83.1288,83.9068,85.1876,96.8368,164.25
561,"월소비금액",27.7,33.85,35.184,38.64,40.4348,40.72,42.27,52.3836,55.69,65.7,67.364,69.5288,70.11,71.82,72.632,75.32,76.59,76.82,78.38,80.0432,80.27,81.08,81.2032,81.7632,81.78,81.78,82.6484,83.48,83.54,87.66,87.66,90.2472,94.37,94.5316,95.7064,95.93,96.03,98.042,99.6152,100.36,100.36,102.7328,103.27,104.8656,106.5424,106.85,107.0524,107.07,107.26,107.5048,107.77,107.99,108.0592,110.924,115.24,115.24,116.0132,120.2892,121.65,124.118,125.86,126.92,131.0016,131.9288,132.42,134.26,134.29,134.3488,135.4,139.47,139.91,141.9684,142.09,143.9324,143.97,144.27,144.764,145.22,145.51,145.5972,147.164,147.65,147.65,151.27,151.2836,153.93,155.7952,160.6904,163.2896,168.37,168.37,175.78,176.45,183.39,185.6016,193.946,198.5696,208.6988,226.2916,286.797599999999,416.85
562,"금융자산",161.31,161.31,163.873,170.9795,186.4944,204.7925,217.877,225.17,225.17,225.954,226.77,226.77,226.8756,227.0769,227.1,227.415,228.696,236.8997,249.5938,259.1137,265.44,265.44,266.196,267.4377,271.4576,273.83,273.83,273.83,273.83,273.83,275.525,278.9715,279.48,280.2418,283.8164,285.34,285.34,287.7283,289.53,289.53,289.774,290.2346,296.0052,299.6,299.6,299.6,299.6,299.6,299.628,299.689,299.7,301.2147,309.6144,314.9946,317.8128,318.09,318.09,318.09,318.09,318.09,318.09,318.09,318.09,318.9113,320,320,324.1574,333.9113,335.99,336.8135,342.395,348.0292,353.7144,358.4244,363.2392,368.9,371.22,371.22,371.9798,373.7232,377.554,378.81,378.9344,382.7286,385.342,386.135,393.6256,402.19,402.19,404.5071,409.381,410.18,413.0288,427.5102,433.92,433.92,435.8408,446.2359,478.1206,537.3365,611.97
562,"월저축금액",2.24,2.3193,2.403,2.4945,2.52,2.5285,2.6322,2.7089,2.7516,2.9805,3.24,3.423,3.51,3.51,3.7152,3.9035,3.9584,3.98,3.98,4.0213,4.164,4.5117,4.8174,5.1047,5.4036,5.58,5.58,5.6787,5.79,5.79,5.808,5.8446,5.9124,5.9908,6.0884,6.13,6.13,6.244,6.33,6.33,6.338,6.3517,6.4554,6.5752,6.7216,6.8725,7.01,7.01,7.0212,7.0456,7.095,7.1675,7.32,7.4692,7.6156,7.63,7.6716,7.8302,7.89,7.89,7.92,7.94,7.94,7.9916,8.06,8.06,8.0678,8.0861,8.1188,8.15,8.15,8.2058,8.3156,8.33,8.3454,8.4125,8.458,8.4885,8.5248,8.55,8.55,8.7714,9.0928,9.1782,9.23,9.23,9.3864,9.5735,9.604,9.62,9.62,9.6557,9.69,9.69,9.8056,10.013,10.1812,10.4292,10.8928,11.4188,11.98
562,"월소비금액",6.95,6.95,7.1612,7.7468,7.954,8.01,8.01,8.8713,10.8172,11.2,11.237,11.4627,11.842,12.3605,12.5118,12.611,12.6964,12.8262,12.9848,12.99,13.13,13.557,13.69,13.7824,15.6612,16.77,16.77,17.6301,18.6,18.6,19.227,20.5019,20.69,20.69,20.69,20.69,20.69,21.0833,21.488,21.854,21.98,22.0144,24.1128,25.4913,25.6804,26.4365,27.3,27.3,27.5716,28.1633,28.27,28.9333,32.6116,34.3,34.3,34.85,35.3,35.3,35.3,35.3,35.3,35.4323,35.8166,35.93,35.93,35.93,35.93,35.93,36.482,37.08,37.08,37.1544,37.3008,37.4949,37.7984,38.445,39.5236,40.9022,41.2252,41.7824,42.978,43.37,43.3774,43.6031,43.8456,44.114,44.18,44.2052,44.4248,44.54,44.54,44.7848,45.02,45.02,45.2886,45.7705,45.81,66.0179000000002,138.5286,164.68,164.68
563,"금융자산",5957.23,5957.23,5957.23,5957.23,5961.6732,5969.7265,5977.7798,5985.6792,5992.2448,5998.8104,6005.376,6007.64,6007.64,6007.64,6010.4912,6024.272,6038.0528,6051.8336,6144.711,6262.7555,6380.8,6474.3546,6513.4872,6552.6198,6591.7524,6600.335,6604.0296,6607.7242,6659.414,6779.097,6898.78,7018.463,7022.59,7022.59,7022.59,7063.978,7143.9948,7224.0116,7301.1464,7339.3742,7377.602,7415.8298,7469.7428,7533.2412,7596.7396,7649.29,7649.29,7649.29,7649.29,7680.6598,7723.98,7767.3002,7801.4076,7811.3314,7821.2552,7831.179,7963.5412,8121.4114,8279.2816,8377.27,8377.27,8377.27,8377.27,8377.27,8377.27,8377.27,8377.27,8377.27,8377.27,8382.1531,8523.763,8665.3729,8806.9828,8880.9582,8907.1916,8933.425,8956.5516,8960.2607,8963.9698,8967.6789,9012.058,9074.7386,9137.4192,9185.1758,9186.0284,9186.881,9187.7336,9187.91,9187.91,9187.91,9315.098,9683.9432,10052.7884,10421.6336,10772.5804,11121.462,11470.3436,12042.8434,12890.5656,13738.2878,14586.01
563,"월저축금액",133.92,135.7267,137.5334,139.3401,140.15,140.15,140.15,140.3084,141.8396,143.3708,144.902,145.43,145.43,145.43,145.9742,148.6045,151.2348,153.8651,155.2854,156.3207,157.356,158.2941,159.0162,159.7383,160.4604,160.56,160.56,160.56,161.0208,162.1344,163.248,164.3616,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,164.4,165.9714,168.5031,171.0348,173.2375,173.861,174.4845,175.108,175.7294,176.35,176.9706,177.42,177.42,177.42,177.42,177.516,177.632,177.748,177.82,177.82,177.82,177.82,178.3924,179.0072,179.622,180.3698,181.2601,182.1504,183.021,183.34,183.659,183.978,184.1763,184.2894,184.4025,184.5,184.5,184.5,184.5,184.724,185.0488,185.3736,185.7124,186.0952,186.478,186.8608,188.0785,189.514,190.9495,192.104,192.7246,193.3452,193.9658,195.5718,197.2915,199.0112,199.96,199.96,199.96,199.96
563,"월소비금액",87.31,87.31,87.31,87.31,91.9772,100.4365,108.8958,116.48,116.48,116.48,116.48,116.48,116.48,116.48,116.48,116.48,116.48,116.48,129.9198,147.6359,165.352,178.2234,180.3288,182.4342,184.5396,184.83,184.83,184.83,185.7336,187.9173,190.101,192.2847,192.71,193.0725,193.435,195.3815,198.8064,202.2313,205.6012,208.2286,210.856,213.4834,214.48,214.48,214.48,215.614,222.1912,228.7684,235.3456,237.16,237.16,237.16,238.508,243.3945,248.281,253.1675,256.818,260.211,263.604,268.7394,276.726,284.7126,292.6992,293.6928,294.1684,294.644,295.898,297.986,300.074,302.14,303.59,305.04,306.49,308.2596,310.2548,312.25,314.1204,315.2108,316.3012,317.3916,322.16,328.5835,335.007,340.5968,343.5664,346.536,349.5056,350.12,350.12,350.12,355.851,372.4709,389.0908,405.7107,408.5714,409.8445,411.1176,411.82,411.82,411.82,411.82
564,"금융자산",2235.95,2248.75,2273.7834,2446.04,2524.2792,2755.7545,2929.5716,3127.42,3147.38,3159.06,3194.313,3198.23,3235.5068,3330.95,3414.6,3429.067,3451.4,3551.4375,3569.4668,3676.91,3680.71,3774.21,3925.03,3963.7018,4032.21,4047.96,4129.7174,4146.4,4146.4,4146.8277,4175.37,4206.74,4206.74,4206.74,4233.1506,4260.6835,4278.01,4339.41,4364.35,4426.9387,4458.25,4475.5621,4506.8556,4567.1395,4568.41,4570.192,4571.65,4575.2679,4611.8908,4637.23,4702.96,4720.2507,4750.3052,4772.6166,4772.9,4805.7,4824.33,4950.04,4961.0772,5038.9082,5200.79,5200.79,5255.425,5263.9936,5272.4584,5324.92,5365.35,5375.859,5383.3172,5399.3893,5416.351,5427.3111,5443.5,5445.24,5445.24,5468.9425,5527.1184,5605.4902,5637.8186,5705.9638,5739.35,5760.635,5826.94,5831.84,5897.0368,5945.986,6061.5614,6068.13,6068.13,6127.918,6133.3,6133.3,6162.6888,6203.13,6222.86,6495.33,6533.6004,6759.3027,6904.21,6904.21,8076.81
564,"월저축금액",61.87,65.8,68.2636,69.2125,69.6804,71.4905,72.55,72.55,76.8452,77.518,78.23,80.4077,81.2836,82.0143,85.6894,88.4355,94.11,99,100.2388,101.8325,102.512,104.48,105.1,106.5405,107.08,107.12,107.7846,110.77,115.0396,117.4342,117.82,117.86,119.38,119.44,121.8222,122.89,122.89,124.7192,124.7788,126.19,127.926,128.39,128.426,129.4533,129.49,129.92,129.92,130.1865,131.97,131.97,132.59,133.49,133.71,133.71,134.4822,134.88,134.88,134.88,136.5774,137.3709,139.32,140.1574,141.118,142.0848,142.538,142.7015,142.7656,142.8,142.98,143.3458,144.782,147.87,148.662,148.8705,150.17,150.95,150.95,150.95,150.95,151.0525,151.506,153.1755,153.71,157.2,157.416,158.283,159.49,159.49,160.93,161.22,163.59,163.59,164.1476,165.2231,166.1972,166.4815,168.79,168.79,169.8938,172.3256,186.03
564,"월소비금액",62.06,80.3643,85.7868,87.8846,90.9332,91.79,101.35,117.33,117.33,141.64,142.81,144.9479,146.1188,148.3432,153.57,153.57,153.8388,154.7884,155.422,155.914,158.29,160.4769,163.71,163.914,164.08,171.62,173.54,174.9827,175.8604,176.45,176.53,179.3014,183.39,185.73,185.988,187.489,188.9768,190.9752,191.422,193.9378,195.314,196.1874,198.4918,199.32,204.5744,206.45,206.77,206.77,208.5088,209.1215,213.49,215.7691,216.398,217.18,218.77,221.713,224.3768,225.9533,226.1092,232.89,234.814,239.2191,242.9614,242.99,244.5468,247.656,249.97,249.97,253.1384,254.9817,261.288,264.48,268.1056,269.8998,273.1482,277.2475,280.3844,280.97,284.79,288.93,292.4,293.5583,299.8332,305.86,307.4,309.69,311.9,314.096,317.73,318.2818,320.408,328.49,341.38,342.01,343.55,345.966,347.6,350.12,350.12,363.4435,387.97
565,"금융자산",3037.83,3060.926,3095.87,3247.11,3290.15,3320.31,3384.734,3530.62,3617.14,3617.14,3617.14,3618.62,3702.62,3868.836,3987.91,4098.63,4105.038,4123.33,4137.982,4150.106,4161.57,4164.76,4277.84,4395.27,4397.078,4401.07,4552.438,4571.85,4582.382,4603.134,4622.95,4634.7,4712.13,4712.13,4733.71,4743.03,4797.92,4807.48,4841.52,4847.35,4870.67,4870.67,4905.504,5031.952,5064.766,5099.05,5099.05,5139.058,5170.278,5193.304,5254.52,5357.176,5358,5360.928,5404.38,5407.23,5480.48,5562.224,5570.504,5583.25,5615.25,5707.402,5733.122,5741.38,5741.732,5758.24,5766.84,5805.35,5824.442,5832.55,5846.47,5973.23,5973.23,5979.22,5979.22,5992.23,6076.32,6108.1,6126.18,6300.17,6358.84,6382.618,6401.688,6413.148,6433.42,6449.15,6463.7,6701.04,6871.8,6911.61,7058.8,7110.186,7179.652,7251.27,7382.20800000001,7643.4,7696.728,7743.876,7784.924,7818.89,8036.81
565,"월저축금액",68.59,71.13,71.97,71.97,71.97,73.28,75.02,75.6,79.212,80.77,81.39,83.32,83.32,83.35,83.97,84.31,85.512,88.442,89.99,90.26,90.26,91.478,93.78,95.58,101.88,102.11,102.11,103.5,104.53,105.21,105.21,106.642,107.072,107.312,112.608,113.76,114.2,117.276,117.82,117.82,117.82,117.82,118.36,119.69,119.958,120.71,121.382,123.65,125.35,125.38,125.78,125.78,125.78,126.49,127.04,127.24,127.24,127.996,128.35,128.95,129.01,129.546,129.98,130.252,130.81,130.81,130.81,131.236,131.63,132.38,132.93,132.93,133.05,133.53,133.71,133.71,133.71,135.384,139.35,140.366,140.71,141.56,141.95,142.262,142.992,144.28,145.4,146.97,148.674,149.27,150.59,150.59,153.37,155.85,157.2,159.49,159.786,160.01,164.72,166.05,167.01
565,"월소비금액",75.08,80.664,82.192,90.124,110.118,143.03,144.8,147.604,148.044,148.34,148.54,148.72,151.92,157.53,159.88,159.88,160.696,161.39,161.39,161.63,162.18,162.18,162.45,163.682,165.366,165.79,165.79,167.694,169.352,170.008,171.79,176.76,177.112,178.38,179.24,180.44,182.42,183,183.604,184.536,184.88,185.248,187.134,191.178,191.792,192.4,192.4,192.45,192.482,192.93,193.17,195.148,197.56,200.02,200.356,201.62,202.044,203.78,204.984,205.814,206.11,206.606,208.03,208.22,210.16,211.15,212.29,219.318,225.57,236.01,237.53,237.794,238.12,239.02,241.18,244.4,262.5,264.27,265.68,273.2,274.11,274.81,274.81,276.77,280.062,288.35,291.34,298.81,316.224,319.61,331.46,344.04,344.38,355.57,377.518,386.27,389.87,429.446,447.158,503.306,537.18
566,"금융자산",242.4,246.2454,247.33,247.9522,250.1068,256.261,260.3412,262.2672,263.1492,264.54,264.54,266.9122,268.63,269.9502,277.3056,278.06,278.4728,278.92,279.6148,293.1634,296.29,296.6358,297.2,297.2,301.9808,304.55,305.26,305.326,306.184,312.8204,317.012,317.36,317.36,321.2746,325.796,329.981,334.1868,346.0506,348.6344,348.932,348.99,348.99,350.32,350.74,350.74,350.74,350.74,364.8442,372.11,374.1054,381.18,381.18,383.7448,388.4052,393.54,393.54,398.8508,401.35,402.1564,404.71,404.71,404.71,404.71,405.7544,411.5732,412.17,415.5636,420.3476,423.5,423.5,438.764,448.94,451.4664,463.7826,465.1044,480.665,496.9032,499.02,499.02,515.295,525.27,529.7466,549.1452,550.14,555.1164,565.38,578.61,578.61,624.9844,651.07,684.736000000001,816.033400000001,847.216,857.1826,893.962800000001,969.98,969.98,1000.2872,1015.9,1055.3878,1195.39
566,"월저축금액",2.14,2.14,2.196,2.3556,2.802,4.245,4.5864,4.66,4.7032,4.84,4.84,5.1764,5.4416,5.48,5.48,5.823,5.97,6.0038,6.102,6.141,6.294,6.39,6.4268,6.6062,6.62,6.62,6.62,6.623,6.662,6.67,6.798,7.0098,7.0956,7.1,7.6512,8.313,8.67,8.67,9.0412,9.3298,9.478,9.6262,10.1544,10.32,10.352,10.423,10.4464,10.7272,10.9316,11.186,11.81,11.8334,11.9576,12.1112,12.248,12.365,12.414,12.43,12.5908,13.1,13.1,13.1174,13.13,13.1636,13.3508,13.37,13.4036,13.466,13.54,13.54,13.564,13.6864,13.8728,13.9352,13.94,13.985,14.03,14.033,14.072,14.08,14.116,14.17,14.17,14.17,14.2532,14.342,14.37,14.37,14.6708,14.84,14.842,14.8498,14.85,15.012,15.15,15.169,15.3172,15.34,15.34,15.34,15.34
566,"월소비금액",7.47,7.587,7.62,8.8712,11.4944,12.758,12.92,13.3938,14.058,14.4,14.4,14.7712,15.0652,15.11,15.11,15.698,16.5548,17.21,17.428,21.679,22.66,23.1616,23.98,23.98,24.2176,25.595,26.88,26.88,26.88,26.88,27.956,29.57,29.57,32.4042,35.0016,36.48,36.48,36.48,36.48,36.6018,37.028,38.0342,38.06,38.9024,39.62,39.711,40.4208,40.53,40.5388,40.55,40.55,42.4454,42.98,43.3778,44.24,44.825,44.9,44.9,44.9,44.9054,45.116,45.2918,45.9056,46.84,46.84,47.029,47.11,47.11,47.11,47.11,47.392,47.58,47.6088,47.7492,48.5952,49.035,49.15,49.1644,49.3516,49.793,50.04,50.3766,51.8352,52.3466,52.5,52.851,53.67,53.67,53.67,53.67,54.078,55.6692,55.71,55.8612,55.99,61.1320000000004,101.2396,110.017,113.2608,115.68,115.68
567,"금융자산",485.31,485.31,487.1806,503.71,503.71,513.37,551.1282,555.21,592.86,592.86,640.07,644.08,644.08,693.11,714.3138,748.299,782.8456,815.9824,844.2388,880.381,924.12,928.7462,952.3314,993.4581,1008.7676,1013.72,1025.2692,1028.1122,1036.16,1069.318,1110.052,1120.3283,1206.2616,1257.8,1283.7112,1338.537,1346.2676,1366.06,1401.58,1438.6115,1494.15,1507.14,1507.14,1507.14,1525.7652,1535.9145,1565.6078,1622.43,1665.3264,1682.2718,1704.79,1723.0171,1729.87,1759.3408,1804.6,1826.2495,1858.0632,1867.8571,1904.5252,1910.46,1910.616,1911.24,1912.3782,1930.91,1940.8392,2177.13,2234.5876,2258.48,2258.48,2258.48,2258.48,2281.576,2319.7104,2347.2093,2363.4012,2366.6,2384.492,2416.8696,2429.7354,2459.4789,2499.23,2585.0356,2641.0064,2723.835,2732.8268,2810.5635,2910.241,2937.166,2948.822,2949.59,2982.713,3107.9225,3154.5664,3203.4862,3260.286,3330.1995,3407.0804,3594.58,3604.5816,3617.14,3617.14
567,"월저축금액",14.2,14.71,14.86,15.91,17.8908,18.03,19.9902,21.216,21.4672,21.812,23.406,24.116,24.6296,25.3349,25.5498,25.8505,26.53,26.72,27.07,27.08,27.432,27.667,27.8252,28.3696,29.3,30.29,30.29,30.49,32.11,32.7836,33.419,33.507,34.1,34.33,34.5848,35.0555,36.322,36.786,36.9848,39.66,41.3,42.0879,44.197,47.1702,49.58,51.585,52.4254,52.49,52.7196,53.94,54.005,54.5464,56.1696,57.4923,57.7152,58.0745,58.6352,59.73,59.73,59.73,59.73,59.73,59.73,59.87,60.28,60.28,60.97,60.97,60.97,60.97,61.504,62.1807,63.4112,63.52,63.55,63.55,63.55,64.11,64.83,65.0449,66.144,68.73,72.6978,75.2,78.87,80.08,80.08,80.08,81.76,82.07,83.35,84.03,84.03,84.68,93.24,93.36,94.1,95.45,97.99,103.4506,157.79
567,"월소비금액",74.22,74.2394,74.8698,77.3943,77.64,77.8355,78.321,78.42,80.4416,81.45,81.94,82.27,82.5,82.93,82.93,82.93,82.93,83.5,84.43,87.01,87.01,87.16,87.25,88.6085,88.85,89.125,90.3218,91.7426,92.18,92.4231,95.07,98.87,102.2184,104.8219,105.01,106.14,110.0228,110.4014,111.2298,111.49,112.26,112.87,112.87,113.1,113.1,113.832,113.93,114.0716,114.17,114.8113,115.94,118.66,118.66,119.77,119.77,120.79,120.8,120.91,120.91,122.04,123.41,123.41,125.45,126.6497,127.1564,130.97,130.97,131.1284,132.7716,134.8228,137.21,141.59,141.75,146.99,148.16,152.09,152.09,152.4,152.4,153.52,153.83,153.83,155.97,158.95,159.55,160.78,165.26,167.35,168.1,172.3937,174.33,174.9861,181.7904,198.7406,202.58,202.616,213.7108,318.648,321.6194,326.19,529.72
568,"금융자산",5931.28,5931.28,6154.4832,6614.8398,6628.79,6701.633,6861.8876,6994.8932,7077.978,7095.699,7097.31,7097.31,7097.31,7097.31,7247.334,7659.9,7743.1804,7820.5082,8003.5328,8057.6486,8087.164,8125.9852,8134.22,8136.632,8145.476,8147.62,8181.3864,8320.6728,8358.66,8360.5332,8369.364,8372.04,8385.9312,8462.3328,8532.3324,8589.01,8589.01,8593.1218,8598.8,8598.8,8734.704,8939.4444,8949.1728,8953.3,8956.0168,9000.844,9040.642,9075.17,9075.17,9085.7304,9106.23,9148.8066,9170.74,9170.74,9195.9816,9217.599,9233.9208,9599.377,9822.76,9822.76,9837.118,9846.69,9846.69,9902.7122,9943.28,9943.28,10048.7672,10131.65,10131.65,10182.869,10226.5,10226.5,10235.184,10243.2,10243.2,10386.405,10529.61,10529.61,10592.226,10749.5368,11171.356,11299.18,11350.7752,11634.5488,11729.14,11729.14,11729.14,11877.736,12082.94,12082.94,12312.368,12656.51,12656.51,12670.152,12727.1144,13299.737,13560.02,13560.02,13560.02,13560.02,13560.02
568,"월저축금액",112.32,116.8872,119.3008,119.4262,125.414,130.127,133.0904,134.0264,134.49,134.49,134.976,135.638,136.496,136.6,137.7616,140.956,142.1512,142.71,142.71,142.71,142.71,142.71,144.738,146.61,146.61,148.315,150.2968,151.4386,151.75,152.002,153.19,153.55,153.874,155.656,157.9528,160.12,160.12,161.6572,164.1728,167.4134,169.17,169.9734,170.8908,171.4966,171.85,171.85,174.1468,178.23,178.23,178.23,178.23,178.23,178.5116,179.0924,179.6412,180.849,182.8488,182.97,183.0904,183.3742,183.4,183.4,183.4,183.4,184.912,189.07,189.7,190.338,192.252,194.382,195.9,195.9,196.7268,197.49,197.49,197.535,197.58,197.58,198.9384,200.41,200.41,200.41,200.41,200.41,200.41,200.41,200.41,200.41,200.41,200.41,200.41,200.41,200.41,202.4544,205.79,205.79,207.7628,211.556,220.994,225.57,225.57
568,"월소비금액",79.29,79.29,116.8324,194.2636,196.61,198.794,203.5988,203.89,204.5116,205.9768,206.23,206.31,206.31,207.3076,208.03,208.03,215.758,224.8286,233.8244,235.46,237.032,242.2196,243.32,243.3326,243.3788,243.39,246.4476,259.0602,262.5,267.484,290.98,298.1,298.5584,301.0796,301.92,302.261,304.5116,305.33,306.8828,319.6934,324.74,324.8942,326.5904,327.31,328.4636,347.498,356.15,356.158,356.422,356.55,356.55,360.1998,362.08,362.08,368.3968,371.95,371.95,372.4956,372.83,372.83,374.924,376.32,376.32,381.5458,385.33,385.33,391.1484,395.72,395.72,395.72,395.72,395.72,397.3736,398.9,398.9,406.74,414.58,414.58,424.828,435.93,435.93,440.3552,445.6472,446.1818,450.7688,458.898,475.5168,481.56,482.2744,488.1682,492.162,497.3664,527.0268,539.61,539.6768,540.779,541.6364,542.601,553.524,558.82,558.82
